video_id,label,features_path,category
25_21__outside_talking_pan_laughing__2R46UX3R,fake,processed_fake_vectors/25_21__outside_talking_pan_laughing__2R46UX3R.npy,fake
07_21__kitchen_still__K7KXUHMU,fake,processed_fake_vectors/07_21__kitchen_still__K7KXUHMU.npy,fake
25_18__walking_outside_cafe_disgusted__SEGFKFJG,fake,processed_fake_vectors/25_18__walking_outside_cafe_disgusted__SEGFKFJG.npy,fake
15_21__hugging_happy__87WSBJP3,fake,processed_fake_vectors/15_21__hugging_happy__87WSBJP3.npy,fake
07_13__walking_down_street_outside_angry__RVQCPCJF,fake,processed_fake_vectors/07_13__walking_down_street_outside_angry__RVQCPCJF.npy,fake
03_07__talking_against_wall__IFSURI9X,fake,processed_fake_vectors/03_07__talking_against_wall__IFSURI9X.npy,fake
13_04__kitchen_pan__00T3UYOR,fake,processed_fake_vectors/13_04__kitchen_pan__00T3UYOR.npy,fake
04_18__exit_phone_room__6J3ZFEJQ,fake,processed_fake_vectors/04_18__exit_phone_room__6J3ZFEJQ.npy,fake
27_02__walking_down_indoor_hall_disgust__3L1MLH3D,fake,processed_fake_vectors/27_02__walking_down_indoor_hall_disgust__3L1MLH3D.npy,fake
03_26__meeting_serious__WBSXBL82,fake,processed_fake_vectors/03_26__meeting_serious__WBSXBL82.npy,fake
28_16__podium_speech_happy__6DWLCU6T,fake,processed_fake_vectors/28_16__podium_speech_happy__6DWLCU6T.npy,fake
20_14__podium_speech_happy__R7SPX6OK,fake,processed_fake_vectors/20_14__podium_speech_happy__R7SPX6OK.npy,fake
15_27__outside_talking_still_laughing__WZ4MLUAV,fake,processed_fake_vectors/15_27__outside_talking_still_laughing__WZ4MLUAV.npy,fake
20_13__podium_speech_happy__C50CSOEX,fake,processed_fake_vectors/20_13__podium_speech_happy__C50CSOEX.npy,fake
19_24__talking_against_wall__0ZFOV5ZE,fake,processed_fake_vectors/19_24__talking_against_wall__0ZFOV5ZE.npy,fake
26_06__talking_against_wall__L5BVR5L9,fake,processed_fake_vectors/26_06__talking_against_wall__L5BVR5L9.npy,fake
23_24__walking_down_indoor_hall_disgust__MDSDXSNU,fake,processed_fake_vectors/23_24__walking_down_indoor_hall_disgust__MDSDXSNU.npy,fake
09_20__outside_talking_pan_laughing__HG1S0KHA,fake,processed_fake_vectors/09_20__outside_talking_pan_laughing__HG1S0KHA.npy,fake
03_18__meeting_serious__N72YE748,fake,processed_fake_vectors/03_18__meeting_serious__N72YE748.npy,fake
09_02__kitchen_pan__HIH8YA82,fake,processed_fake_vectors/09_02__kitchen_pan__HIH8YA82.npy,fake
15_02__kitchen_still__HTG660F8,fake,processed_fake_vectors/15_02__kitchen_still__HTG660F8.npy,fake
26_12__outside_talking_still_laughing__LI63E4TS,fake,processed_fake_vectors/26_12__outside_talking_still_laughing__LI63E4TS.npy,fake
18_15__secret_conversation__V5VHLCOW,fake,processed_fake_vectors/18_15__secret_conversation__V5VHLCOW.npy,fake
15_02__outside_talking_pan_laughing__I8G2LWD1,fake,processed_fake_vectors/15_02__outside_talking_pan_laughing__I8G2LWD1.npy,fake
26_12__kitchen_pan__OVOQACG8,fake,processed_fake_vectors/26_12__kitchen_pan__OVOQACG8.npy,fake
25_02__walking_outside_cafe_disgusted__Z7FQ69VP,fake,processed_fake_vectors/25_02__walking_outside_cafe_disgusted__Z7FQ69VP.npy,fake
07_25__walk_down_hall_angry__PAE9HCA8,fake,processed_fake_vectors/07_25__walk_down_hall_angry__PAE9HCA8.npy,fake
21_03__kitchen_still__YCSEBZO4,fake,processed_fake_vectors/21_03__kitchen_still__YCSEBZO4.npy,fake
06_02__talking_against_wall__GH8TGTBS,fake,processed_fake_vectors/06_02__talking_against_wall__GH8TGTBS.npy,fake
02_13__kitchen_pan__0RKOCC6A,fake,processed_fake_vectors/02_13__kitchen_pan__0RKOCC6A.npy,fake
09_21__talking_angry_couch__Z8H2TRCI,fake,processed_fake_vectors/09_21__talking_angry_couch__Z8H2TRCI.npy,fake
09_01__talking_angry_couch__6TSGVLHA,fake,processed_fake_vectors/09_01__talking_angry_couch__6TSGVLHA.npy,fake
08_05__podium_speech_happy__PRBCE28Z,fake,processed_fake_vectors/08_05__podium_speech_happy__PRBCE28Z.npy,fake
07_12__walk_down_hall_angry__KAG65PEE,fake,processed_fake_vectors/07_12__walk_down_hall_angry__KAG65PEE.npy,fake
11_07__exit_phone_room__PGC20QSY,fake,processed_fake_vectors/11_07__exit_phone_room__PGC20QSY.npy,fake
24_19__outside_talking_pan_laughing__59PN7WZ2,fake,processed_fake_vectors/24_19__outside_talking_pan_laughing__59PN7WZ2.npy,fake
01_27__outside_talking_still_laughing__ZYCZ30C0,fake,processed_fake_vectors/01_27__outside_talking_still_laughing__ZYCZ30C0.npy,fake
02_13__podium_speech_happy__2YSYT2N3,fake,processed_fake_vectors/02_13__podium_speech_happy__2YSYT2N3.npy,fake
03_21__kitchen_pan__YCSEBZO4,fake,processed_fake_vectors/03_21__kitchen_pan__YCSEBZO4.npy,fake
21_11__walk_down_hall_angry__USLHUQDI,fake,processed_fake_vectors/21_11__walk_down_hall_angry__USLHUQDI.npy,fake
04_26__walking_down_street_outside_angry__WX836VLY,fake,processed_fake_vectors/04_26__walking_down_street_outside_angry__WX836VLY.npy,fake
14_01__kitchen_still__01YF7VQM,fake,processed_fake_vectors/14_01__kitchen_still__01YF7VQM.npy,fake
20_25__walking_outside_cafe_disgusted__AMY6M1KL,fake,processed_fake_vectors/20_25__walking_outside_cafe_disgusted__AMY6M1KL.npy,fake
21_03__walking_down_street_outside_angry__YCSEBZO4,fake,processed_fake_vectors/21_03__walking_down_street_outside_angry__YCSEBZO4.npy,fake
13_09__walk_down_hall_angry__YP7MGDQ6,fake,processed_fake_vectors/13_09__walk_down_hall_angry__YP7MGDQ6.npy,fake
09_13__exit_phone_room__YP7MGDQ6,fake,processed_fake_vectors/09_13__exit_phone_room__YP7MGDQ6.npy,fake
03_15__meeting_serious__DNUJD8M2,fake,processed_fake_vectors/03_15__meeting_serious__DNUJD8M2.npy,fake
01_15__outside_talking_still_laughing__02HILKYO,fake,processed_fake_vectors/01_15__outside_talking_still_laughing__02HILKYO.npy,fake
05_08__talking_against_wall__PRBCE28Z,fake,processed_fake_vectors/05_08__talking_against_wall__PRBCE28Z.npy,fake
24_23__kitchen_still__MDSDXSNU,fake,processed_fake_vectors/24_23__kitchen_still__MDSDXSNU.npy,fake
13_11__talking_against_wall__61T622EK,fake,processed_fake_vectors/13_11__talking_against_wall__61T622EK.npy,fake
18_03__walking_outside_cafe_disgusted__22UBC0BS,fake,processed_fake_vectors/18_03__walking_outside_cafe_disgusted__22UBC0BS.npy,fake
01_11__exit_phone_room__9229VVZ3,fake,processed_fake_vectors/01_11__exit_phone_room__9229VVZ3.npy,fake
14_13__walking_down_indoor_hall_disgust__KMQ3AW6A,fake,processed_fake_vectors/14_13__walking_down_indoor_hall_disgust__KMQ3AW6A.npy,fake
14_20__kitchen_pan__R7SPX6OK,fake,processed_fake_vectors/14_20__kitchen_pan__R7SPX6OK.npy,fake
15_02__hugging_happy__XNJIS4S3,fake,processed_fake_vectors/15_02__hugging_happy__XNJIS4S3.npy,fake
02_09__kitchen_still__6KUOFMZW,fake,processed_fake_vectors/02_09__kitchen_still__6KUOFMZW.npy,fake
15_02__podium_speech_happy__XNJIS4S3,fake,processed_fake_vectors/15_02__podium_speech_happy__XNJIS4S3.npy,fake
23_10__talking_against_wall__W02WYPCX,fake,processed_fake_vectors/23_10__talking_against_wall__W02WYPCX.npy,fake
21_14__talking_angry_couch__IRKML4J0,fake,processed_fake_vectors/21_14__talking_angry_couch__IRKML4J0.npy,fake
03_26__kitchen_pan__WBSXBL82,fake,processed_fake_vectors/03_26__kitchen_pan__WBSXBL82.npy,fake
28_08__kitchen_pan__8BC35RFU,fake,processed_fake_vectors/28_08__kitchen_pan__8BC35RFU.npy,fake
12_06__walking_down_street_outside_angry__F3I4PDYF,fake,processed_fake_vectors/12_06__walking_down_street_outside_angry__F3I4PDYF.npy,fake
07_06__walking_outside_cafe_disgusted__NMGYPBXE,fake,processed_fake_vectors/07_06__walking_outside_cafe_disgusted__NMGYPBXE.npy,fake
18_14__podium_speech_happy__0YRBHIKG,fake,processed_fake_vectors/18_14__podium_speech_happy__0YRBHIKG.npy,fake
26_13__outside_talking_still_laughing__1ZRIYSSU,fake,processed_fake_vectors/26_13__outside_talking_still_laughing__1ZRIYSSU.npy,fake
12_06__podium_speech_happy__0VR4Y891,fake,processed_fake_vectors/12_06__podium_speech_happy__0VR4Y891.npy,fake
17_16__walking_down_indoor_hall_disgust__P141P1QH,fake,processed_fake_vectors/17_16__walking_down_indoor_hall_disgust__P141P1QH.npy,fake
15_12__walk_down_hall_angry__N0SRODQD,fake,processed_fake_vectors/15_12__walk_down_hall_angry__N0SRODQD.npy,fake
20_14__outside_talking_pan_laughing__R7SPX6OK,fake,processed_fake_vectors/20_14__outside_talking_pan_laughing__R7SPX6OK.npy,fake
23_10__outside_talking_pan_laughing__ZHJO34DY,fake,processed_fake_vectors/23_10__outside_talking_pan_laughing__ZHJO34DY.npy,fake
25_12__walk_down_hall_angry__I2X1XTCC,fake,processed_fake_vectors/25_12__walk_down_hall_angry__I2X1XTCC.npy,fake
20_14__podium_speech_happy__B014BKVO,fake,processed_fake_vectors/20_14__podium_speech_happy__B014BKVO.npy,fake
13_15__walking_down_indoor_hall_disgust__X0EIIJF7,fake,processed_fake_vectors/13_15__walking_down_indoor_hall_disgust__X0EIIJF7.npy,fake
09_02__walking_down_street_outside_angry__9TDCEK1Q,fake,processed_fake_vectors/09_02__walking_down_street_outside_angry__9TDCEK1Q.npy,fake
03_01__talking_angry_couch__JZUXXFRB,fake,processed_fake_vectors/03_01__talking_angry_couch__JZUXXFRB.npy,fake
05_16__podium_speech_happy__BY646B4R,fake,processed_fake_vectors/05_16__podium_speech_happy__BY646B4R.npy,fake
07_03__hugging_happy__W3MXGEU9,fake,processed_fake_vectors/07_03__hugging_happy__W3MXGEU9.npy,fake
12_06__walk_down_hall_angry__3K21NFNM,fake,processed_fake_vectors/12_06__walk_down_hall_angry__3K21NFNM.npy,fake
26_25__walking_outside_cafe_disgusted__7ZRKCFMS,fake,processed_fake_vectors/26_25__walking_outside_cafe_disgusted__7ZRKCFMS.npy,fake
02_15__hugging_happy__HTG660F8,fake,processed_fake_vectors/02_15__hugging_happy__HTG660F8.npy,fake
08_05__kitchen_still__LVIZ2X8P,fake,processed_fake_vectors/08_05__kitchen_still__LVIZ2X8P.npy,fake
26_25__talking_against_wall__PQ41U3IJ,fake,processed_fake_vectors/26_25__talking_against_wall__PQ41U3IJ.npy,fake
20_13__kitchen_still__2994SNXH,fake,processed_fake_vectors/20_13__kitchen_still__2994SNXH.npy,fake
20_09__outside_talking_pan_laughing__MKEWB4SM,fake,processed_fake_vectors/20_09__outside_talking_pan_laughing__MKEWB4SM.npy,fake
01_12__kitchen_pan__TNI7KUZ6,fake,processed_fake_vectors/01_12__kitchen_pan__TNI7KUZ6.npy,fake
20_09__outside_talking_still_laughing__MKEWB4SM,fake,processed_fake_vectors/20_09__outside_talking_still_laughing__MKEWB4SM.npy,fake
07_21__talking_angry_couch__MKU99DVX,fake,processed_fake_vectors/07_21__talking_angry_couch__MKU99DVX.npy,fake
12_13__walking_down_indoor_hall_disgust__2TM4IFSF,fake,processed_fake_vectors/12_13__walking_down_indoor_hall_disgust__2TM4IFSF.npy,fake
08_17__talking_against_wall__ISS1V0B1,fake,processed_fake_vectors/08_17__talking_against_wall__ISS1V0B1.npy,fake
15_20__walking_down_indoor_hall_disgust__99NHTFBM,fake,processed_fake_vectors/15_20__walking_down_indoor_hall_disgust__99NHTFBM.npy,fake
01_11__meeting_serious__18HYCC8C,fake,processed_fake_vectors/01_11__meeting_serious__18HYCC8C.npy,fake
02_15__talking_angry_couch__I8G2LWD1,fake,processed_fake_vectors/02_15__talking_angry_couch__I8G2LWD1.npy,fake
02_15__kitchen_still__XNJIS4S3,fake,processed_fake_vectors/02_15__kitchen_still__XNJIS4S3.npy,fake
11_18__walking_outside_cafe_disgusted__TRJUIS24,fake,processed_fake_vectors/11_18__walking_outside_cafe_disgusted__TRJUIS24.npy,fake
07_03__talking_against_wall__IFSURI9X,fake,processed_fake_vectors/07_03__talking_against_wall__IFSURI9X.npy,fake
25_12__secret_conversation__MA71PDNV,fake,processed_fake_vectors/25_12__secret_conversation__MA71PDNV.npy,fake
13_02__outside_talking_pan_laughing__0RKOCC6A,fake,processed_fake_vectors/13_02__outside_talking_pan_laughing__0RKOCC6A.npy,fake
07_02__kitchen_pan__O4SXNLRL,fake,processed_fake_vectors/07_02__kitchen_pan__O4SXNLRL.npy,fake
23_10__walking_and_outside_surprised__W4BDINQ5,fake,processed_fake_vectors/23_10__walking_and_outside_surprised__W4BDINQ5.npy,fake
22_10__kitchen_pan__EHARPYBT,fake,processed_fake_vectors/22_10__kitchen_pan__EHARPYBT.npy,fake
09_21__exit_phone_room__JEELOMN2,fake,processed_fake_vectors/09_21__exit_phone_room__JEELOMN2.npy,fake
18_26__podium_speech_happy__C9VUQS9O,fake,processed_fake_vectors/18_26__podium_speech_happy__C9VUQS9O.npy,fake
20_09__hugging_happy__RAGUKRMK,fake,processed_fake_vectors/20_09__hugging_happy__RAGUKRMK.npy,fake
14_06__secret_conversation__8U9ULZDT,fake,processed_fake_vectors/14_06__secret_conversation__8U9ULZDT.npy,fake
14_15__walking_down_street_outside_angry__OMLZILK3,fake,processed_fake_vectors/14_15__walking_down_street_outside_angry__OMLZILK3.npy,fake
19_10__walk_down_hall_angry__BVVPN5D5,fake,processed_fake_vectors/19_10__walk_down_hall_angry__BVVPN5D5.npy,fake
27_06__kitchen_still__SZWVBWY4,fake,processed_fake_vectors/27_06__kitchen_still__SZWVBWY4.npy,fake
12_11__podium_speech_happy__8NS148U7,fake,processed_fake_vectors/12_11__podium_speech_happy__8NS148U7.npy,fake
12_20__secret_conversation__B0X1CGG2,fake,processed_fake_vectors/12_20__secret_conversation__B0X1CGG2.npy,fake
07_14__podium_speech_happy__P9QFO50U,fake,processed_fake_vectors/07_14__podium_speech_happy__P9QFO50U.npy,fake
06_25__walking_and_outside_surprised__MI9BDQ7M,fake,processed_fake_vectors/06_25__walking_and_outside_surprised__MI9BDQ7M.npy,fake
04_26__talking_against_wall__WX836VLY,fake,processed_fake_vectors/04_26__talking_against_wall__WX836VLY.npy,fake
15_14__talking_against_wall__4SO1CSAM,fake,processed_fake_vectors/15_14__talking_against_wall__4SO1CSAM.npy,fake
03_06__secret_conversation__1IXGY2FK,fake,processed_fake_vectors/03_06__secret_conversation__1IXGY2FK.npy,fake
04_06__kitchen_still__ZK95PQDE,fake,processed_fake_vectors/04_06__kitchen_still__ZK95PQDE.npy,fake
13_20__talking_against_wall__43KAHOT2,fake,processed_fake_vectors/13_20__talking_against_wall__43KAHOT2.npy,fake
03_01__meeting_serious__JZUXXFRB,fake,processed_fake_vectors/03_01__meeting_serious__JZUXXFRB.npy,fake
03_13__meeting_serious__GBYWJW06,fake,processed_fake_vectors/03_13__meeting_serious__GBYWJW06.npy,fake
14_01__kitchen_pan__0S0NS5C6,fake,processed_fake_vectors/14_01__kitchen_pan__0S0NS5C6.npy,fake
03_07__walking_outside_cafe_disgusted__IFSURI9X,fake,processed_fake_vectors/03_07__walking_outside_cafe_disgusted__IFSURI9X.npy,fake
13_20__walk_down_hall_angry__4SAX54BT,fake,processed_fake_vectors/13_20__walk_down_hall_angry__4SAX54BT.npy,fake
04_26__talking_angry_couch__WX836VLY,fake,processed_fake_vectors/04_26__talking_angry_couch__WX836VLY.npy,fake
26_04__outside_talking_still_laughing__WX836VLY,fake,processed_fake_vectors/26_04__outside_talking_still_laughing__WX836VLY.npy,fake
10_19__walking_down_street_outside_angry__IDX76N5R,fake,processed_fake_vectors/10_19__walking_down_street_outside_angry__IDX76N5R.npy,fake
06_12__walk_down_hall_angry__3K21NFNM,fake,processed_fake_vectors/06_12__walk_down_hall_angry__3K21NFNM.npy,fake
15_12__hugging_happy__N0SRODQD,fake,processed_fake_vectors/15_12__hugging_happy__N0SRODQD.npy,fake
12_06__outside_talking_pan_laughing__0VR4Y891,fake,processed_fake_vectors/12_06__outside_talking_pan_laughing__0VR4Y891.npy,fake
16_28__kitchen_pan__6DWLCU6T,fake,processed_fake_vectors/16_28__kitchen_pan__6DWLCU6T.npy,fake
26_04__outside_talking_pan_laughing__MS2MLJP1,fake,processed_fake_vectors/26_04__outside_talking_pan_laughing__MS2MLJP1.npy,fake
18_06__outside_talking_pan_laughing__DEA1TCLN,fake,processed_fake_vectors/18_06__outside_talking_pan_laughing__DEA1TCLN.npy,fake
03_13__outside_talking_still_laughing__GBYWJW06,fake,processed_fake_vectors/03_13__outside_talking_still_laughing__GBYWJW06.npy,fake
21_09__walk_down_hall_angry__WBPEX4CU,fake,processed_fake_vectors/21_09__walk_down_hall_angry__WBPEX4CU.npy,fake
05_08__kitchen_still__LVIZ2X8P,fake,processed_fake_vectors/05_08__kitchen_still__LVIZ2X8P.npy,fake
14_09__walking_down_street_outside_angry__6TEK3ZX0,fake,processed_fake_vectors/14_09__walking_down_street_outside_angry__6TEK3ZX0.npy,fake
18_03__walk_down_hall_angry__N72YE748,fake,processed_fake_vectors/18_03__walk_down_hall_angry__N72YE748.npy,fake
01_02__meeting_serious__YVGY8LOK,fake,processed_fake_vectors/01_02__meeting_serious__YVGY8LOK.npy,fake
21_20__walking_down_indoor_hall_disgust__5LWO5ZDA,fake,processed_fake_vectors/21_20__walking_down_indoor_hall_disgust__5LWO5ZDA.npy,fake
07_25__talking_angry_couch__LZYKF7LK,fake,processed_fake_vectors/07_25__talking_angry_couch__LZYKF7LK.npy,fake
06_25__outside_talking_still_laughing__MI9BDQ7M,fake,processed_fake_vectors/06_25__outside_talking_still_laughing__MI9BDQ7M.npy,fake
26_25__walking_outside_cafe_disgusted__0UFFR3U1,fake,processed_fake_vectors/26_25__walking_outside_cafe_disgusted__0UFFR3U1.npy,fake
11_01__outside_talking_still_laughing__18HYCC8C,fake,processed_fake_vectors/11_01__outside_talking_still_laughing__18HYCC8C.npy,fake
07_21__talking_against_wall__CRGVSDBI,fake,processed_fake_vectors/07_21__talking_against_wall__CRGVSDBI.npy,fake
03_18__exit_phone_room__32DBR8L4,fake,processed_fake_vectors/03_18__exit_phone_room__32DBR8L4.npy,fake
14_03__talking_against_wall__P1L5PF4I,fake,processed_fake_vectors/14_03__talking_against_wall__P1L5PF4I.npy,fake
14_18__hugging_happy__0YRBHIKG,fake,processed_fake_vectors/14_18__hugging_happy__0YRBHIKG.npy,fake
02_03__walking_and_outside_surprised__GYX5OFTD,fake,processed_fake_vectors/02_03__walking_and_outside_surprised__GYX5OFTD.npy,fake
22_19__walking_down_indoor_hall_disgust__VK6BF5NV,fake,processed_fake_vectors/22_19__walking_down_indoor_hall_disgust__VK6BF5NV.npy,fake
07_25__hugging_happy__IKMKYKPG,fake,processed_fake_vectors/07_25__hugging_happy__IKMKYKPG.npy,fake
11_04__walking_outside_cafe_disgusted__SXI772ZL,fake,processed_fake_vectors/11_04__walking_outside_cafe_disgusted__SXI772ZL.npy,fake
12_06__walking_down_indoor_hall_disgust__3K21NFNM,fake,processed_fake_vectors/12_06__walking_down_indoor_hall_disgust__3K21NFNM.npy,fake
03_13__meeting_serious__T3MZOI8X,fake,processed_fake_vectors/03_13__meeting_serious__T3MZOI8X.npy,fake
03_20__kitchen_still__Z6V05FXO,fake,processed_fake_vectors/03_20__kitchen_still__Z6V05FXO.npy,fake
02_25__talking_against_wall__Z7FQ69VP,fake,processed_fake_vectors/02_25__talking_against_wall__Z7FQ69VP.npy,fake
02_07__exit_phone_room__1JCLEEBQ,fake,processed_fake_vectors/02_07__exit_phone_room__1JCLEEBQ.npy,fake
13_14__walk_down_hall_angry__KMQ3AW6A,fake,processed_fake_vectors/13_14__walk_down_hall_angry__KMQ3AW6A.npy,fake
02_12__podium_speech_happy__9D2ZHEKW,fake,processed_fake_vectors/02_12__podium_speech_happy__9D2ZHEKW.npy,fake
18_02__kitchen_pan__OXMEEFUQ,fake,processed_fake_vectors/18_02__kitchen_pan__OXMEEFUQ.npy,fake
02_09__meeting_serious__6KUOFMZW,fake,processed_fake_vectors/02_09__meeting_serious__6KUOFMZW.npy,fake
03_07__talking_against_wall__BKLOCI1M,fake,processed_fake_vectors/03_07__talking_against_wall__BKLOCI1M.npy,fake
09_25__talking_angry_couch__ODAQ7BZL,fake,processed_fake_vectors/09_25__talking_angry_couch__ODAQ7BZL.npy,fake
14_20__hugging_happy__B014BKVO,fake,processed_fake_vectors/14_20__hugging_happy__B014BKVO.npy,fake
03_07__walking_outside_cafe_disgusted__WPT3Z2KN,fake,processed_fake_vectors/03_07__walking_outside_cafe_disgusted__WPT3Z2KN.npy,fake
12_21__kitchen_still__ME7E3R1D,fake,processed_fake_vectors/12_21__kitchen_still__ME7E3R1D.npy,fake
18_21__outside_talking_pan_laughing__PQFTWVRQ,fake,processed_fake_vectors/18_21__outside_talking_pan_laughing__PQFTWVRQ.npy,fake
03_26__talking_angry_couch__WBSXBL82,fake,processed_fake_vectors/03_26__talking_angry_couch__WBSXBL82.npy,fake
17_16__walking_down_indoor_hall_disgust__S7UMSIQV,fake,processed_fake_vectors/17_16__walking_down_indoor_hall_disgust__S7UMSIQV.npy,fake
20_21__secret_conversation__ZCB5OMEW,fake,processed_fake_vectors/20_21__secret_conversation__ZCB5OMEW.npy,fake
14_12__outside_talking_pan_laughing__Z7EWFA0P,fake,processed_fake_vectors/14_12__outside_talking_pan_laughing__Z7EWFA0P.npy,fake
14_13__talking_against_wall__KMQ3AW6A,fake,processed_fake_vectors/14_13__talking_against_wall__KMQ3AW6A.npy,fake
18_27__kitchen_still__NYHE8D0J,fake,processed_fake_vectors/18_27__kitchen_still__NYHE8D0J.npy,fake
02_06__kitchen_still__HZAXM70B,fake,processed_fake_vectors/02_06__kitchen_still__HZAXM70B.npy,fake
27_01__walking_and_outside_surprised__S2YCUY48,fake,processed_fake_vectors/27_01__walking_and_outside_surprised__S2YCUY48.npy,fake
01_11__kitchen_still__5OVT6C66,fake,processed_fake_vectors/01_11__kitchen_still__5OVT6C66.npy,fake
14_02__exit_phone_room__3IUBEKCT,fake,processed_fake_vectors/14_02__exit_phone_room__3IUBEKCT.npy,fake
02_25__outside_talking_pan_laughing__Z7FQ69VP,fake,processed_fake_vectors/02_25__outside_talking_pan_laughing__Z7FQ69VP.npy,fake
